2921,5
2954,5
2958,5
2959,5
3041,5
3043,5
3057,5
3060,5
3064,5
3089,5
3111,5
3143,5
3147,5
3204,5
3215,5
3230,5
3234,5
3253,5
3284,5
3320,5
3324,5
3332,5
1466,5
2847,5
306,5
1447,5
2257,5
3146,5
2595,5
338,5
2695,5
858,5
1760,5
748,5
2397,5
1412,5
614,5
2693,5
1505,5
668,5
2924,5
2524,5
2872,5
74,5
912,5
1473,5
2907,5
2536,5
590,5
3266,5
1309,5
2551,5
2883,5
2242,5
2856,5
2492,5
511,5
1319,5
2756,5
609,5
961,5
2640,5
3104,5
439,5
888,5
293,5
163,5
258,5
345,5
859,5
2962,5
740,5
628,5
2584,5
59,5
788,5
1701,5
2583,5
175,5
1928,5
1831,5
1835,5
1842,5
1847,5
1851,5
1852,5
1861,5
1868,5
1875,5
1877,5
1885,5
1888,5
1893,5
1894,5
1925,5
1884,5
1896,5
1897,5
1906,5
1901,5
1902,5
1912,5
1905,5
1909,5
1908,5
1923,5
461,5
5,6
9,6
10,6
85,6
2216,6
137,6
143,6
30,6
194,6
349,6
27,6
234,6
282,6
325,6
353,6
354,6
1093,6
361,6
3360,6
1623,6
379,6
380,6
421,6
445,6
486,6
529,6
532,6
537,6
538,6
577,6
583,6
23,6
657,6
1282,6
706,6
717,6
725,6
765,6
766,6
771,6
796,6
828,6
2116,6
861,6
867,6
3229,6
1710,6
908,6
943,6
945,6
957,6
980,6
969,6
973,6
1022,6
1025,6
1027,6
902,6
1045,6
1058,6
1064,6
1073,6
1097,6
1135,6
1143,6
1225,6
1232,6
1236,6
1250,6
1252,6
1263,6
1264,6
1359,6
1362,6
1417,6
1418,6
1432,6
1438,6
1485,6
751,6
1501,6
1601,6
1637,6
997,6
2860,6
2861,6
2862,6
2863,6
1743,6
1931,6
1938,6
1942,6
1946,6
21,6
1965,6
1983,6
1986,6
2001,6
2087,6
2088,6
2137,6
2138,6
2134,6
2175,6
2280,6
15,6
18,6
2713,6
2301,6
2341,6
2355,6
2357,6
2373,6
2381,6
2406,6
2408,6
2413,6
2462,6
2478,6
31,6
32,6
2568,6
33,6
2635,6
2696,6
2729,6
2730,6
2731,6
2732,6
2666,6
2788,6
2857,6
2898,6
2913,6
2926,6
290,6
2977,6
28,6
3033,6
3036,6
3057,6
3060,6
3063,6
3082,6
1402,6
3088,6
3089,6
3111,6
3143,6
3227,6
3230,6
3256,6
3261,6
2223,6
3056,6
179,6
224,6
296,6
1685,6
3146,6
17,6
921,6
24,6
3130,6
3127,6
1163,6
2422,6
2695,6
2066,6
977,6
797,6
998,6
36,6
35,6
3375,6
2950,6
26,6
20,6
2028,6
3170,6
418,6
25,6
195,6
6,6
14,6
13,6
1621,6
838,6
3340,6
1220,6
2367,6
510,6
1198,6
2356,6
2965,6
3312,6
590,6
3145,6
2379,6
2156,6
1592,6
3371,6
2661,6
2987,6
16,6
12,6
11,6
459,6
164,6
1733,6
587,6
7,6
405,6
1228,6
640,6
1939,6
674,6
2856,6
2492,6
860,6
2152,6
1494,6
2170,6
2207,6
789,6
975,6
2748,6
3326,6
3045,6
3193,6
2605,6
2796,6
54,6
132,6
3365,6
1551,6
1197,6
1686,6
2905,6
2173,6
1315,6
535,6
359,6
1130,6
558,6
3364,6
2722,6
2582,6
358,6
404,6
1981,6
2738,6
2383,6
1721,6
505,6
1144,6
3297,6
413,6
2285,6
3379,6
22,6
8,6
1070,6
166,6
2602,6
3026,6
1653,6
19,6
2535,6
1830,6
1840,6
1879,6
1922,6
3102,6
1836,6
1837,6
1694,6
116,8
548,8
870,8
1165,8
1430,8
1807,8
2416,8
124,8
79,12
83,12
2216,12
101,12
143,12
159,12
216,12
217,12
218,12
325,12
343,12
449,12
506,12
2116,12
847,12
854,12
894,12
1250,12
1254,12
1329,12
1330,12
1331,12
1333,12
1335,12
1344,12
1347,12
1373,12
3110,12
1401,12
1464,12
1468,12
1480,12
1481,12
1483,12
1484,12
1457,12
1644,12
1942,12
1949,12
1943,12
1992,12
1998,12
2093,12
2112,12
2244,12
2245,12
2321,12
2384,12
2452,12
2591,12
472,12
478,12
468,12
2897,12
2923,12
3060,12
3079,12
3111,12
3282,12
2318,12
3188,12
1467,12
748,12
2513,12
3134,12
1608,12
2453,12
1449,12
724,12
3022,12
1245,12
3205,12
1478,12
2187,12
2669,12
3306,12
2496,12
540,12
1422,12
2111,12
1285,15
1286,15
1418,15
1545,15
1546,15
1957,15
2743,15
3045,15
771,18
896,18
908,18
1792,18
1946,18
3143,18
2537,18
3312,18
3121,18
218,19
325,19
672,19
695,19
742,19
1158,19
2142,19
2247,19
2578,19
2620,19
2619,19
472,19
2789,19
2897,19
2622,19
119,19
1427,19
2089,19
2539,19
385,19
2553,19
388,23
682,23
2642,25
482,25
974,25
1142,25
2221,25
2952,25
3030,25
1448,25
1819,25
257,25
691,25
881,25
5,27
2216,27
111,27
115,27
120,27
159,27
160,27
158,27
201,27
207,27
1020,27
328,27
568,27
642,27
693,27
757,27
770,27
968,27
1250,27
1363,27
1370,27
1380,27
1401,27
1420,27
1432,27
1483,27
1674,27
1709,27
1726,27
1942,27
2093,27
2094,27
2102,27
2717,27
2315,27
2320,27
2364,27
2373,27
2462,27
2055,27
472,27
476,27
477,27
2897,27
2898,27
2952,27
3089,27
3111,27
3214,27
3275,27
3282,27
3194,27
2896,27
87,27
2123,27
3170,27
2761,27
561,27
37,27
89,28
91,28
92,28
168,28
443,28
707,28
1337,28
1418,28
1420,28
753,28
1452,28
1665,28
1725,28
1827,28
1949,28
2093,28
2094,28
1762,28
1765,28
2419,28
3060,28
3062,28
3089,28
3111,28
89,30
115,30
139,30
1019,30
819,30
571,30
968,30
754,30
1420,30
1464,30
1469,30
1474,30
1483,30
751,30
1452,30
1461,30
1554,30
2078,30
2103,30
2361,30
2373,30
467,30
472,30
476,30
477,30
478,30
479,30
3111,30
3324,30
1829,30
1832,30
1406,36
1407,36
2452,36
3340,36
100,37
1606,37
449,37
672,37
679,37
758,37
918,37
1080,37
1497,37
1515,37
1612,37
1678,37
1758,37
1974,37
278,37
2222,37
2361,37
2364,37
2373,37
2462,37
2509,37
2897,37
3070,37
185,37
2124,37
87,37
2125,37
2761,37
210,37
161,37
3361,37
2035,37
41,38
309,38
325,38
332,38
3360,38
487,38
550,38
809,38
853,38
1075,38
1984,38
1350,38
3091,38
1487,38
1547,38
1702,38
1703,38
1998,38
2001,38
2003,38
639,38
2095,38
2472,38
2477,38
2627,38
2623,38
2657,38
2723,38
2957,38
2864,38
2919,38
2951,38
2955,38
3003,38
3157,38
3163,38
3164,38
3167,38
3228,38
1599,38
3345,38
2166,38
1940,38
3034,38
2294,38
322,38
36,38
718,38
3092,38
1036,38
324,38
2287,38
893,38
111,39
115,39
120,39
168,39
547,39
688,39
707,39
894,39
985,39
278,39
667,39
2112,39
1762,39
1765,39
2452,39
2589,39
3190,39
2761,39
1542,40
194,40
320,40
352,40
2642,40
2644,40
492,40
529,40
544,40
593,40
715,40
716,40
726,40
728,40
732,40
792,40
880,40
907,40
908,40
1022,40
1080,40
1085,40
1984,40
1158,40
1234,40
1255,40
1269,40
1270,40
1318,40
1305,40
1418,40
1464,40
1469,40
751,40
1543,40
1790,40
1811,40
1821,40
1946,40
1949,40
2001,40
2068,40
2095,40
2096,40
2097,40
2414,40
2253,40
2304,40
2340,40
2452,40
2465,40
366,40
3065,40
3144,40
3282,40
3324,40
1735,40
1272,40
1730,40
2556,40
344,40
3127,40
2422,40
2042,40
2051,40
1309,40
368,40
2982,40
3044,40
3348,40
2359,40
2933,40
1722,40
3177,40
3099,40
1739,40
820,40
2706,40
2795,40
1019,41
2579,41
264,41
325,41
350,41
361,41
543,41
544,41
550,41
551,41
708,41
949,41
982,41
1547,41
1637,41
1690,41
2744,41
1938,41
1983,41
1985,41
2004,41
2095,41
2096,41
2137,41
2177,41
2364,41
2399,41
2452,41
2456,41
3224,41
2510,41
3112,41
3301,41
1740,41
2894,41
1448,41
511,41
324,41
856,41
1845,41
194,44
449,44
532,44
548,44
550,44
835,44
908,44
910,44
968,44
1050,44
1051,44
1062,44
1984,44
1156,44
1214,44
1247,44
1250,44
1420,44
1988,44
2069,44
2088,44
2249,44
2282,44
2898,44
2921,44
2985,44
3227,44
3336,44
3338,44
306,44
1969,44
2536,44
2483,44
1550,44
913,44
2843,44
1537,44
2251,44
2011,44
2383,44
3380,44
601,50
1497,50
3079,50
3287,50
2536,50
722,53
1149,53
3204,53
2595,53
300,53
2473,53
1415,53
226,53
1042,53
61,54
90,54
93,54
115,54
207,54
264,54
270,54
304,54
309,54
325,54
327,54
443,54
449,54
612,54
613,54
685,54
688,54
50,54
806,54
950,54
968,54
985,54
990,54
991,54
984,54
1143,54
1164,54
1153,54
1154,54
1246,54
1337,54
1363,54
1373,54
1383,54
1401,54
1418,54
1464,54
1468,54
1483,54
1452,54
1531,54
1630,54
1672,54
1681,54
1682,54
1725,54
2132,54
1946,54
1949,54
2006,54
2093,54
2094,54
2107,54
2179,54
2212,54
2243,54
2320,54
2321,54
2333,54
2408,54
2442,54
2565,54
2653,54
2699,54
2897,54
2898,54
3060,54
3068,54
3078,54
3111,54
3135,54
3133,54
3279,54
1718,54
2141,54
362,54
824,54
338,54
2743,54
2374,54
3117,54
1620,54
3093,54
3304,54
1816,54
2200,54
788,54
1613,54
2283,54
1822,54
1834,54
1846,54
1823,54
1904,54
1915,54
2216,55
348,55
485,55
325,55
327,55
357,55
361,55
377,55
528,55
550,55
553,55
706,55
707,55
2116,55
949,55
1058,55
1255,55
1326,55
1386,55
1418,55
1483,55
1511,55
1637,55
1690,55
1786,55
1988,55
2001,55
2137,55
2464,55
472,55
2898,55
2913,55
1599,55
2162,55
460,55
3118,55
2391,55
684,55
3254,55
2446,55
1864,55
1921,55
61,56
131,56
216,56
234,56
356,56
1627,56
386,56
641,56
677,56
3276,56
756,56
763,56
768,56
520,56
133,56
134,56
810,56
571,56
835,56
1287,56
878,56
908,56
926,56
2130,56
969,56
1024,56
1026,56
1067,56
1078,56
1083,56
2135,56
1224,56
2131,56
1295,56
1296,56
1329,56
2133,56
1374,56
1375,56
3110,56
1416,56
1421,56
1430,56
1436,56
1439,56
2548,56
1445,56
1465,56
1487,56
1452,56
1458,56
1490,56
1410,56
1522,56
1529,56
1535,56
1637,56
1656,56
1731,56
2995,56
1750,56
1751,56
752,56
2132,56
2059,56
2160,56
2212,56
2219,56
938,56
2282,56
2315,56
1794,56
2416,56
2417,56
2454,56
2456,56
2458,56
2462,56
2527,56
2575,56
2613,56
467,56
468,56
474,56
2696,56
2789,56
2793,56
2927,56
2928,56
2936,56
3001,56
2129,56
3061,56
3074,56
2126,56
2127,56
3168,56
2914,56
2956,56
135,56
2039,56
2973,56
2143,56
620,56
1977,56
2783,56
489,56
1978,56
1799,56
662,56
1801,56
748,56
2042,56
1227,56
1371,56
2120,56
1800,56
29,56
3270,56
2534,56
3139,56
2338,56
25,56
2178,56
747,56
3226,56
510,56
369,56
2876,56
817,56
837,56
2041,56
2057,56
834,56
1532,56
2848,56
1704,56
1814,56
40,56
173,56
1803,56
2008,56
2828,56
1304,56
1620,56
965,56
2975,56
172,56
2645,56
2049,56
220,56
800,56
2668,56
2189,56
1723,56
178,56
636,56
2535,56
1005,56
1868,56
552,56
1019,57
570,57
1327,57
1329,57
1993,57
2361,57
207,58
320,58
440,58
456,58
522,58
516,58
521,58
641,58
1149,58
1329,58
1331,58
1332,58
1333,58
1401,58
1513,58
1419,58
1420,58
2548,58
1464,58
1468,58
1474,58
1486,58
1487,58
1452,58
1455,58
1459,58
1573,58
1784,58
621,58
2197,58
2241,58
2361,58
2055,58
2694,58
2774,58
2953,58
3112,58
3122,58
3228,58
3275,58
3281,58
3131,58
1607,58
623,58
2086,58
78,59
122,59
337,59
376,59
647,59
672,59
775,59
776,59
805,59
2116,59
869,59
870,59
894,59
937,59
1028,59
1037,59
1048,59
1124,59
1147,59
1158,59
1159,59
1223,59
1249,59
1250,59
1254,59
1288,59
1311,59
1312,59
1332,59
1334,59
1344,59
1379,59
1385,59
1431,59
1432,59
1434,59
1483,59
1497,59
1498,59
1576,59
1744,59
1750,59
1751,59
1753,59
1768,59
1758,59
1983,59
556,59
2078,59
2092,59
2414,59
15,59
2055,59
2628,59
2625,59
2632,59
2844,59
2787,59
2882,59
2897,59
2898,59
3004,59
3066,59
3111,59
3191,59
2624,59
1977,59
303,59
3035,59
852,59
2374,59
2214,59
269,59
644,59
3101,59
807,59
2034,59
2819,59
3294,59
2305,59
1723,59
2813,59
868,59
1855,59
2213,59
1790,60
2540,60
331,60
693,62
855,62
1080,62
1099,62
1112,62
1333,62
1420,62
1430,62
1474,62
1483,62
1452,62
1456,62
1546,62
1677,62
2860,62
1971,62
1983,62
1990,62
2036,62
2371,62
2373,62
2472,62
472,62
2774,62
2800,62
2801,62
2952,62
3032,62
3089,62
3111,62
3228,62
3298,62
2293,62
87,62
2123,62
3090,62
259,62
302,62
2091,62
952,62
2086,62
3000,62
1723,62
1472,62
1212,62
2084,62
816,62
493,62
1007,62
1514,62
2030,64
42,64
197,64
200,64
205,64
274,64
517,64
551,64
693,64
50,64
950,64
968,64
969,64
1196,64
1262,64
1344,64
1508,64
1515,64
1674,64
1698,64
1709,64
1725,64
1947,64
2094,64
2108,64
2212,64
2263,64
2364,64
2462,64
2901,64
472,64
746,64
3029,64
3043,64
3089,64
3159,64
3282,64
2335,64
1619,64
1157,64
2743,64
3169,64
2420,64
76,64
1962,64
176,64
804,64
1704,64
170,64
3352,64
3304,64
1549,64
37,64
38,64
1964,64
2252,64
1316,64
104,64
202,64
2283,64
2238,64
1300,64
1822,64
1847,64
1848,64
44,66
45,66
52,66
55,66
57,66
80,66
85,66
2216,66
100,66
101,66
102,66
114,66
120,66
137,66
207,66
214,66
2966,66
3358,66
311,66
314,66
315,66
320,66
399,66
440,66
941,66
516,66
523,66
557,66
567,66
611,66
641,66
671,66
675,66
676,66
693,66
703,66
719,66
734,66
756,66
766,66
776,66
806,66
2116,66
867,66
892,66
905,66
943,66
968,66
971,66
985,66
995,66
58,66
1021,66
1041,66
1095,66
1107,66
1150,66
1161,66
1165,66
1190,66
1194,66
1196,66
1223,66
1224,66
1277,66
1325,66
1338,66
1344,66
1358,66
1372,66
1383,66
1392,66
1394,66
1401,66
1432,66
1437,66
1483,66
1410,66
1497,66
1515,66
1528,66
1582,66
1665,66
1674,66
1677,66
1678,66
1711,66
1783,66
1791,66
1949,66
148,66
1963,66
1950,66
2080,66
2102,66
2113,66
2115,66
2159,66
2177,66
2717,66
2229,66
2235,66
938,66
2274,66
2330,66
2339,66
2361,66
2371,66
2372,66
2373,66
2403,66
2404,66
2410,66
2497,66
2462,66
2469,66
2660,66
472,66
2759,66
2794,66
2799,66
2798,66
2897,66
2898,66
2930,66
3048,66
3057,66
3111,66
3123,66
3247,66
3248,66
3249,66
3263,66
3289,66
3194,66
127,66
1932,66
2118,66
1138,66
135,66
2269,66
2973,66
2972,66
2124,66
2784,66
507,66
87,66
438,66
2685,66
2125,66
2028,66
2525,66
2520,66
2686,66
142,66
2502,66
2022,66
3011,66
3362,66
2762,66
2761,66
1980,66
2742,66
1052,66
108,66
318,66
3349,66
170,66
803,66
1166,66
759,66
1935,66
317,66
1060,66
2205,66
769,66
1496,66
284,66
1589,66
1108,66
2061,66
312,66
231,66
2287,66
3318,66
1961,66
1652,66
3210,66
3100,66
316,66
1201,66
2375,66
196,66
2380,66
3293,66
313,66
3370,66
2590,66
2060,66
1647,66
1839,66
1840,66
1857,66
1868,66
1892,66
69,67
153,67
194,67
206,67
264,67
272,67
285,67
286,67
352,67
361,67
364,67
449,67
550,67
551,67
553,67
593,67
616,67
617,67
618,67
498,67
1624,67
845,67
842,67
908,67
953,67
1051,67
1056,67
1106,67
1158,67
1254,67
1270,67
1326,67
1327,67
1328,67
1368,67
1406,67
1455,67
1456,67
2961,67
1788,67
1789,67
1821,67
1965,67
1998,67
1999,67
2009,67
2033,67
2068,67
2158,67
2159,67
2160,67
2301,67
2303,67
2332,67
2343,67
2452,67
2462,67
2519,67
2615,67
2837,67
2897,67
2921,67
3043,67
3057,67
3111,67
3141,67
3143,67
3327,67
3336,67
1272,67
2378,67
3127,67
1109,67
2498,67
2946,67
1000,67
610,67
2291,67
2436,67
2982,67
3171,67
2368,67
2640,67
3326,67
1036,67
1343,67
463,67
361,68
908,68
953,68
1057,68
1194,68
1406,68
1407,68
1483,68
1637,68
2861,68
2093,68
2265,68
2401,68
2402,68
2452,68
2462,68
2475,68
2608,68
2837,68
3143,68
224,68
306,68
1969,68
2605,68
2224,68
1632,68
2643,69
115,70
207,70
1020,70
1254,70
1344,70
2321,70
2352,70
472,70
3143,70
507,70
1962,70
1805,74
69,75
200,75
1019,75
1020,75
242,75
449,75
894,75
949,75
749,75
1401,75
1459,75
2009,75
2070,75
2373,75
2737,75
3051,75
3052,75
3060,75
3113,75
3225,75
3287,75
1467,75
2719,76
1041,76
1946,76
1949,76
524,78
650,78
661,78
1363,78
1459,78
3359,78
52,79
2216,79
115,79
281,79
544,79
706,79
707,79
950,79
1140,79
1248,79
1361,79
1363,79
1418,79
1432,79
1469,79
1476,79
1637,79
1983,79
2169,79
2416,79
2463,79
2565,79
622,79
2898,79
3111,79
3230,79
3114,79
260,79
261,79
2828,79
2806,79
1279,79
2830,79
249,79
97,80
115,80
139,80
198,80
273,80
277,80
299,80
23,80
693,80
707,80
757,80
950,80
1150,80
1278,80
1295,80
21,80
1974,80
2036,80
2108,80
2177,80
2364,80
2384,80
2440,80
2459,80
2510,80
2528,80
2683,80
2729,80
2833,80
2921,80
3031,80
3066,80
3077,80
3135,80
3136,80
3282,80
3328,80
1297,80
375,80
2654,80
2761,80
2347,80
1387,80
3259,80
1868,80
1892,80
515,84
843,84
472,84
3060,84
1730,84
2367,84
472,85
509,85
239,85
194,86
953,86
1317,86
1157,86
1270,87
1,88
61,88
95,88
115,88
120,88
138,88
139,88
234,88
236,88
282,88
2719,88
384,88
2710,88
2720,88
529,88
506,88
601,88
641,88
642,88
648,88
649,88
651,88
655,88
672,88
482,88
725,88
757,88
765,88
770,88
826,88
985,88
986,88
989,88
990,88
1026,88
1051,88
1054,88
1057,88
1074,88
1149,88
1296,88
1312,88
1373,88
1417,88
1436,88
1437,88
1483,88
1554,88
1646,88
1643,88
1657,88
1680,88
1683,88
1707,88
1708,88
1732,88
2860,88
1946,88
2070,88
2102,88
2107,88
2233,88
18,88
2708,88
2321,88
2334,88
2452,88
2565,88
472,88
2913,88
2921,88
2951,88
3060,88
3063,88
3069,88
3123,88
3282,88
3286,88
3298,88
3002,88
2572,88
2802,88
2785,88
2266,88
305,88
2779,88
3193,88
2819,88
3260,88
3105,88
777,88
659,88
177,88
1869,88
1881,88
1886,88
1887,88
1883,88
1898,88
1910,88
1924,88
1920,88
1916,88
64,90
81,90
183,90
262,90
398,90
419,90
648,90
649,90
763,90
767,90
936,90
1047,90
1048,90
1135,90
1218,90
1223,90
1247,90
1407,90
1483,90
1484,90
1717,90
1731,90
2346,90
3116,90
2192,90
2203,90
2313,90
2328,90
2361,90
2440,90
2441,90
2463,90
2565,90
2638,90
622,90
2898,90
3060,90
3086,90
3149,90
3152,90
3235,90
3277,90
3281,90
3316,90
2306,90
2257,90
3128,90
1619,90
3303,90
1299,90
1216,90
3218,90
429,90
503,90
2395,90
2214,90
1820,90
787,90
2279,90
3354,90
1206,90
180,90
2507,90
41,91
62,91
85,91
86,91
143,91
158,91
3329,91
212,91
309,91
485,91
325,91
326,91
445,91
2644,91
492,91
533,91
550,91
697,91
707,91
763,91
768,91
796,91
908,91
936,91
953,91
1135,91
1199,91
2728,91
1234,91
749,91
1601,91
1682,91
1756,91
1811,91
1945,91
1973,91
2093,91
2094,91
2393,91
15,91
2284,91
2461,91
2462,91
2606,91
2712,91
2880,91
2898,91
2906,91
2936,91
2394,91
3064,91
3065,91
3143,91
3150,91
3152,91
3222,91
3244,91
3338,91
3114,91
2124,91
1736,91
3312,91
128,91
1939,91
310,91
1166,91
3325,91
2629,91
2877,91
3177,91
1739,91
2820,91
1769,91
1846,91
1865,91
1868,91
1925,91
3380,91
131,92
349,92
485,92
532,92
549,92
586,92
761,92
798,92
133,92
943,92
968,92
969,92
982,92
1057,92
1967,92
1356,92
1357,92
1375,92
1431,92
751,92
1662,92
1757,92
1966,92
1983,92
2001,92
2070,92
2218,92
2282,92
2355,92
2452,92
472,92
2704,92
2766,92
2928,92
2949,92
2977,92
3356,92
3282,92
2701,92
2141,92
224,92
2920,92
135,92
3127,92
2896,92
29,92
2934,92
2982,92
1939,92
2605,92
1036,92
2337,92
591,92
132,92
3206,92
1548,92
2601,92
1865,92
844,94
956,94
959,94
1616,94
1617,94
2959,94
306,94
257,94
61,95
2216,95
96,95
115,95
116,95
138,95
139,95
181,95
299,95
415,95
440,95
547,95
631,95
707,95
714,95
719,95
730,95
758,95
773,95
780,95
50,95
2116,95
894,95
907,95
950,95
996,95
1047,95
1051,95
1146,95
1254,95
2133,95
1357,95
1360,95
1430,95
1468,95
1670,95
1678,95
1716,95
1958,95
1983,95
1997,95
2070,95
2093,95
2103,95
2110,95
2237,95
2361,95
2371,95
2462,95
2547,95
2565,95
2776,95
2798,95
2875,95
2898,95
2913,95
2921,95
3043,95
3049,95
3053,95
3060,95
3067,95
3255,95
2532,95
2572,95
1619,95
2983,95
2767,95
2849,95
3166,95
2622,95
1284,95
2492,95
2636,95
3319,95
638,95
3072,95
2831,95
1424,95
54,95
3315,95
3209,95
1976,95
1185,95
1478,95
2064,95
1860,95
1868,95
209,96
1079,96
106,96
289,97
572,99
574,99
519,99
1301,99
167,101
182,101
569,101
490,101
517,101
790,101
801,101
865,101
947,101
955,101
976,101
1111,101
1159,101
1182,101
1248,101
1254,101
1348,101
1349,101
1952,101
2058,101
2062,101
2275,101
2316,101
2364,101
2365,101
2366,101
2429,101
2462,101
288,101
2790,101
2840,101
2897,101
2898,101
3143,101
3278,101
2997,101
2925,101
3273,101
1776,101
1065,101
2184,101
2757,101
2374,101
3258,101
2727,101
2665,101
3008,101
598,101
3124,101
3017,101
3242,101
794,101
3165,101
1188,101
424,101
223,101
396,101
582,101
207,102
449,102
2644,102
672,102
693,102
706,102
1174,102
1328,102
1464,102
1480,102
1483,102
1456,102
1457,102
1931,102
2075,102
2093,102
2231,102
2714,102
2373,102
2562,102
2565,102
2651,102
2898,102
2952,102
3059,102
3111,102
3112,102
3143,102
3228,102
3282,102
3291,102
3290,102
2482,102
3134,102
437,102
3158,102
811,102
1479,102
778,102
1471,102
951,102
1030,102
3292,102
2597,102
1415,102
709,102
434,102
1669,102
3350,102
3000,102
3382,102
188,102
1472,102
1423,102
1289,102
1667,102
1668,102
1019,103
325,103
329,103
346,103
361,103
441,103
458,103
525,103
526,103
687,103
706,103
707,103
776,103
949,103
1097,103
1333,103
1418,103
1446,103
1983,103
2033,103
2106,103
2221,103
2399,103
2753,103
3057,103
3230,103
2518,103
322,103
590,103
2918,103
2517,103
3018,103
1452,104
3156,104
1746,104
137,105
352,105
2643,105
779,105
828,105
908,105
917,105
970,105
978,105
979,105
982,105
1082,105
1241,105
1254,105
1552,105
1570,105
1707,105
1811,105
1946,105
1972,105
2001,105
2540,105
2569,105
2574,105
2394,105
3143,105
2290,105
3282,105
3323,105
3324,105
2997,105
3115,105
2124,105
2925,105
3384,105
2557,105
3142,105
590,105
2761,105
368,105
331,105
484,105
1830,105
1840,105
1922,105
1882,105
1890,105
100,106
115,106
651,106
1434,106
3060,106
2763,106
51,106
1081,106
1834,106
64,108
221,108
2715,108
432,108
612,108
613,108
693,108
936,108
1021,108
1135,108
2256,108
1247,108
1254,108
1384,108
1388,108
1483,108
1531,108
1673,108
1949,108
2212,108
2364,108
2443,108
2898,108
3089,108
3111,108
3135,108
3136,108
3152,108
3277,108
3286,108
3221,108
3219,108
2507,108
1363,109
2774,109
666,109
3081,109
64,110
97,110
137,110
139,110
252,110
337,110
412,110
584,110
599,110
600,110
809,110
851,110
886,110
899,110
918,110
964,110
1058,110
1091,110
1072,110
1082,110
1083,110
1084,110
1120,110
1121,110
1122,110
1159,110
1189,110
1192,110
1223,110
1236,110
1237,110
1240,110
1353,110
1488,110
1564,110
1570,110
1586,110
1793,110
1804,110
2112,110
2114,110
2181,110
2183,110
2196,110
15,110
2296,110
2358,110
2361,110
2485,110
2673,110
2674,110
2678,110
2679,110
2698,110
2789,110
2790,110
2791,110
2840,110
2775,110
2881,110
546,110
2971,110
3060,110
3196,110
3197,110
3227,110
3240,110
2824,110
3279,110
3280,110
1598,110
2871,110
2914,110
1563,110
2989,110
2838,110
2299,110
411,110
2725,110
566,110
2948,110
3309,110
2195,110
1506,110
644,110
291,110
3005,110
1572,110
174,110
3355,110
2226,110
2530,110
2832,110
2777,110
225,110
2227,110
151,110
1649,110
253,110
1699,110
914,110
2432,110
2970,110
